field:ID,name_zh,:LABEL
org_1517,上海市医学科学技术情报研究所,机构
org_1518,山东省立医院,机构
org_1519,长治医学院,机构
org_1520,广州番禺职业技术学院,机构
org_1521,吉林省人工影响天气办公室,机构
org_1522,甘肃省气象局,机构
org_1523,武夷学院,机构
org_1524,中日友好环境保护中心,机构
org_1525,国家海洋局北海环境监测中心,机构
org_1526,中国民用航空飞行学院,机构
org_1527,天津自然博物馆,机构
org_1528,中国日用化学工业研究院,机构
org_1529,广州市妇女儿童医疗中心,机构
org_1530,中央军委装备发展部第六十三研究所,机构
org_1531,中国浦东干部学院,机构
org_1532,广州市皮肤病防治所,机构
org_1533,辽宁省计划生育科学研究院,机构
org_1534,江苏省省级机关医院,机构
org_1535,上海植物园,机构
org_1536,江苏省肿瘤防治研究所,机构
org_1537,招商局重庆交通科研设计院有限公司,机构
org_1538,青海省中医院,机构
org_1539,珠江水利委员会珠江水利科学研究院,机构
org_1540,农业部农村经济研究中心,机构
org_1541,上海市针灸经络研究中心,机构
org_1542,中国人民解放军海军装备研究院,机构
org_1543,汕头市中心医院,机构
org_1544,北京机电研究所,机构
org_1545,中材人工晶体研究院有限公司,机构
org_1546,西安市红会医院,机构
org_1547,武汉市疾病预防控制中心,机构
org_1548,北京市宣武中医医院,机构
org_1549,中国中医科学院研究生部,机构
org_1550,湖州市中心医院,机构
org_1551,重庆市人口和计划生育科学技术研究院,机构
org_1552,中国人民解放军北京军区疾病预防控制中心,机构
org_1553,上海河口海岸科学研究中心,机构
org_1554,重庆市气象科学研究所,机构
org_1555,贵州省中国科学院天然产物化学重点实验室,机构
org_1556,山东省千佛山医院,机构
org_1557,广西壮族自治区农业科学院甘蔗研究所,机构
org_1558,中国社会科学院语言研究所,机构
org_1559,中国航空工业集团公司北京航空制造工程研究所,机构
org_1560,北京市电加工研究所,机构
org_1561,兰州中心气象台,机构
org_1562,新疆农垦科学院,机构
org_1563,深圳市检验检疫科学研究院,机构
org_1564,辽宁省药品检验检测院,机构
org_1565,中国人民解放军第三0五医院,机构
org_1566,国家纳米技术与工程研究院,机构
org_1567,江西省人民医院,机构
org_1568,上海市园林科学规划研究院,机构
org_1569,国家开放大学,机构
org_1570,中国电器科学研究院有限公司,机构
org_1571,中国铝业郑州有色金属研究院有限公司,机构
org_1572,核工业北京化工冶金研究院,机构
org_1573,四川省医学科学院（四川省人民医院）,机构
org_1574,广东省职业病防治院,机构
org_1575,中华人民共和国广东出入境检验检疫局,机构
org_1576,赤峰学院,机构
org_1577,江苏沿江地区农业科学研究所,机构
org_1578,天水师范学院,机构
org_1579,甘肃省人民医院,机构
org_1580,国土资源部油气资源战略研究中心,机构
org_1581,湖北莲花山计算机视觉和信息科学研究院,机构
org_1582,长江商学院,机构
org_1583,江苏省地质调查研究院,机构
org_1584,湖南省体育科学研究所,机构
org_1585,忻州师范学院,机构
org_1586,上海转基因研究中心,机构
org_1587,山西省农业科学院植物保护研究所,机构
org_1588,河南省气象科学研究所,机构
org_1589,国家发展和改革委员会国土开发与地区经济研究所,机构
org_1590,空军装备研究院航空气象防化研究所,机构
org_1591,中国人民解放军南京陆军指挥学院,机构
org_1592,九江学院,机构
org_1593,昆明贵金属研究所,机构
org_1594,海尔集团技术研发中心,机构
org_1595,中国船舶重工集团公司第七一一研究所,机构
org_1596,安徽省气象科学研究所,机构
org_1597,中国文化遗产研究院,机构
org_1598,中国石油天然气股份有限公司长庆油田分公司勘探开发研究院,机构
org_1599,中科院成都信息技术股份有限公司,机构
org_1600,江西省农业科学院,机构
org_1601,辽宁信息职业技术学院,机构
org_1602,湖南省地震局,机构
org_1603,青海省人民医院,机构
